time_series,traffic_status,geometry
2023-05-03 06:00:00,2,"LINESTRING (24.7510359 46.8210408, 24.7512112 46.8213226)"
2023-05-03 07:00:00,2,"LINESTRING (24.6937349 46.7231419, 24.6937119 46.7230392)"
2023-05-03 10:00:00,2,"LINESTRING (24.7595174 46.8348447, 24.7599274 46.8355431)"
2023-05-03 11:00:00,2,"LINESTRING (24.720659 46.7722104, 24.720733 46.77234)"
2023-05-03 14:00:00,2,"LINESTRING (24.8313153 46.8906499, 24.828177 46.8883288)"
2023-05-03 16:00:00,2,"LINESTRING (24.7302352 46.7865408, 24.7302081 46.7864909)"
2023-05-03 16:00:00,2,"LINESTRING (24.6930263 46.721834, 24.6932111 46.7223672)"
2023-05-03 17:00:00,2,"LINESTRING (24.7347559 46.793866, 24.7340487 46.7927293)"
2023-05-03 17:00:00,2,"LINESTRING (24.6304565 46.5818169, 24.6284422 46.5804164)"
2023-05-04 06:00:00,2,"LINESTRING (24.6937349 46.7231419, 24.6937119 46.7230392)"
2023-05-04 09:00:00,0,"LINESTRING (46.5839038 24.6333761, 46.5822982 24.6311284, 46.5818169 24.6304565)"
2023-05-04 14:00:00,0,"LINESTRING (46.7539829 24.7099093, 46.7532439 24.709438, 46.7530625 24.7093262)"
2023-05-04 14:00:00,0,"LINESTRING (46.6780294 24.6756102, 46.6772623 24.6755463)"
2023-05-04 16:00:00,0,"LINESTRING (46.8420916 24.7637308, 46.8421497 24.7634188, 46.8422176 24.7631616, 46.8422218 24.7629973, 46.8421763 24.7627523, 46.8420326 24.762499, 46.841799 24.7623126, 46.8414168 24.7622097, 46.8410628 24.7622097, 46.8407089 24.7622933, 46.8403975 24.762499, 46.8402145 24.7627323, 46.8401161 24.7630517, 46.8401561 24.7632839, 46.8402205 24.7634053, 46.8402763 24.7635123, 46.8404055 24.7636983, 46.8406194 24.7640404)"
2023-05-04 17:00:00,2,"LINESTRING (24.7113277 46.7630161, 24.711251 46.7631557)"
2023-05-04 17:00:00,2,"LINESTRING (24.674298 46.63846, 24.6738612 46.6381682)"
2023-05-04 21:00:00,2,"LINESTRING (24.7297263 46.7867203, 24.7298325 46.7868907)"
2023-05-04 23:00:00,2,"LINESTRING (24.6765555 46.6839201, 24.6769079 46.6847946)"
2023-05-05 18:00:00,2,"LINESTRING (24.7126064 46.7583241, 24.7122812 46.7578008)"
2023-05-05 21:00:00,1,"LINESTRING (46.731106 24.6957527, 46.7309204 24.6954176, 46.7305308 24.6951512)"
2023-05-05 22:00:00,2,"LINESTRING (24.747102 46.8135604, 24.7461853 46.8121171)"
2023-05-05 23:00:00,2,"LINESTRING (24.7632131 46.8444735, 24.7633407 46.8444814)"
2023-05-06 18:00:00,0,"LINESTRING (46.7918527 24.7329254, 46.7927661 24.7335001)"
2023-05-06 18:00:00,0,"LINESTRING (46.7677561 24.7053145, 46.7689574 24.7035971)"
2023-05-06 19:00:00,2,"LINESTRING (24.7298546 46.7869226, 24.729936 46.7870376)"
2023-05-06 19:00:00,2,"LINESTRING (24.7363104 46.7963661, 24.7362403 46.7962479)"
2023-05-06 20:00:00,2,"LINESTRING (24.7388215 46.7489875, 24.737183 46.7498316)"
2023-05-06 21:00:00,2,"LINESTRING (24.7358802 46.796706, 24.7359644 46.7968317)"
2023-05-06 21:00:00,2,"LINESTRING (24.7303579 46.7867668, 24.7302352 46.7865408)"
2023-05-06 22:00:00,2,"LINESTRING (24.6754285 46.6748979, 24.6753503 46.6731207)"
2023-05-06 23:00:00,2,"LINESTRING (24.7385427 46.7999545, 24.7384061 46.7997335)"
2023-05-07 10:00:00,0,"LINESTRING (46.8375191 24.7674617, 46.8374527 24.7670968, 46.8372897 24.7659358, 46.8373164 24.7653596, 46.8373552 24.7651041, 46.8375064 24.76433, 46.8375902 24.7639375, 46.8376351 24.7636286, 46.8376528 24.7634104, 46.837628 24.7631239, 46.837592 24.7629363, 46.8375473 24.7627894, 46.8374936 24.7626246, 46.8374205 24.762479, 46.8373105 24.7622647, 46.8371756 24.7620689, 46.837045 24.7618974, 46.8369046 24.7617515, 46.8367773 24.761629, 46.8364651 24.7613996, 46.8361397 24.7611976, 46.8360364 24.7611368)"
2023-05-07 12:00:00,2,"LINESTRING (24.6756528 46.6783115, 24.6756102 46.6780294)"
2023-05-07 13:00:00,2,"LINESTRING (24.7401854 46.8025842, 24.7400282 46.8023184)"
2023-05-07 13:00:00,2,"LINESTRING (24.7388215 46.7489875, 24.737183 46.7498316)"
2023-05-07 14:00:00,2,"LINESTRING (24.7183657 46.7678352, 24.7174214 46.7664015)"
2023-05-07 15:00:00,2,"LINESTRING (24.6796881 46.6876042, 24.6794866 46.6875631)"
2023-05-08 08:00:00,0,"LINESTRING (46.9453495 24.8753207, 46.9465452 24.8762373, 46.9471778 24.8768211, 46.9519529 24.8819408)"
2023-05-08 08:00:00,0,"LINESTRING (46.8120098 24.7461136, 46.8113865 24.7457135)"
2023-05-08 08:00:00,0,"LINESTRING (46.7591989 24.7124362, 46.759525 24.7124986, 46.7598941 24.7125219, 46.7603576 24.712483, 46.7608297 24.7124128, 46.7611472 24.7122958, 46.761482 24.7121711, 46.7626711 24.7115174)"
2023-05-08 14:00:00,0,"LINESTRING (46.7523533 24.7321653, 46.7524933 24.7318856, 46.7527396 24.7313935, 46.7531243 24.7306249)"
2023-05-08 15:00:00,2,"LINESTRING (24.6952013 46.7728381, 24.6946562 46.7730454)"
2023-05-08 16:00:00,0,"LINESTRING (46.601173 24.6546772, 46.6018107 24.6551033, 46.6036013 24.6562692, 46.6045451 24.6569258, 46.6074443 24.6587547, 46.6091327 24.6597335, 46.615242 24.6634101)"
2023-05-08 16:00:00,0,"LINESTRING (46.8302769 24.757437, 46.8300085 24.7572576)"
2023-05-09 06:00:00,2,"LINESTRING (24.7247489 46.7786968, 24.7247768 46.7787417)"
2023-05-09 09:00:00,2,"LINESTRING (24.681143 46.69442614207436, 24.6815066 46.6952966)"
2023-05-09 12:00:00,0,"LINESTRING (46.8375831 24.7650945, 46.8376153 24.7649018, 46.8377065 24.7644756, 46.8378218 24.763986, 46.8378454 24.7637463, 46.8378459 24.7635574, 46.8378365 24.7632444, 46.8377789 24.7629607, 46.837731 24.7627619, 46.8376671 24.7625923, 46.8374911 24.7622289, 46.837402 24.7621003, 46.8372618 24.7619046, 46.8371582 24.7617718, 46.8368468 24.7614695, 46.8365407 24.7612464, 46.8362549 24.7610233, 46.8359062 24.760712)"
2023-05-09 12:00:00,0,"LINESTRING (46.7554349 24.7259863, 46.7559969 24.7249399)"
2023-05-09 13:00:00,0,"LINESTRING (46.7506208 24.735651, 46.7523533 24.7321653)"
2023-05-09 14:00:00,2,"LINESTRING (24.6304997 46.5823082, 24.6329963 46.5840248)"
2023-05-09 15:00:00,0,"LINESTRING (46.6760352 24.6754488, 46.6748979 24.6754285)"
2023-05-09 15:00:00,0,"LINESTRING (46.8164546 24.7488848, 46.8152622 24.7481664)"
2023-05-09 18:00:00,0,"LINESTRING (46.756423 24.7114103, 46.7561423 24.7112379, 46.7540803 24.7099718)"
2023-05-10 06:00:00,2,"LINESTRING (24.7200631 46.7584359, 24.7171492 46.7598743)"
2023-05-10 12:00:00,2,"LINESTRING (24.7308791 46.7885666, 24.731209 46.7891187)"
2023-05-10 13:00:00,2,"LINESTRING (24.8099329 46.8752249, 24.8104679 46.8756158)"
2023-05-10 14:00:00,1,"LINESTRING (46.7028271 24.6846576, 46.7036763 24.6850246, 46.7042423 24.6852666)"
2023-05-10 15:00:00,2,"LINESTRING (24.7471016 46.8147629, 24.7480534 46.8162474)"
2023-05-11 06:00:00,1,"LINESTRING (46.7221931 24.6935089, 46.7219637 24.693447, 46.7216492 24.6933609, 46.7213863 24.6932888)"
2023-05-11 13:00:00,2,"LINESTRING (24.7378718 46.7998682, 24.7380421 46.8001554)"
2023-05-11 18:00:00,2,"LINESTRING (24.7303579 46.7867668, 24.7302352 46.7865408)"
2023-05-11 19:00:00,2,"LINESTRING (24.7692233 46.8374969, 24.7692086 46.8375039)"
2023-05-11 19:00:00,2,"LINESTRING (24.7292194 46.7849785, 24.7286321 46.7840364)"
2023-05-11 22:00:00,1,"LINESTRING (46.8327591 24.7590044, 46.8324978 24.7588418, 46.8317236 24.7583708)"
2023-05-11 23:00:00,2,"LINESTRING (24.7572576 46.8300085, 24.7572075 46.8299336)"
2023-05-12 18:00:00,0,"LINESTRING (46.7733001 24.7219463, 46.7729987 24.7217713)"
2023-05-12 22:00:00,2,"LINESTRING (24.7310058 46.787844, 24.7306565 46.7872526)"
2023-05-12 23:00:00,0,"LINESTRING (46.7681084 24.7183309, 46.7700978 24.7195722, 46.7763219 24.7234526, 46.7785319 24.7248249, 46.7834029 24.7278496, 46.7868976 24.7300211, 46.7870994 24.7301475, 46.7891966 24.7314513, 46.7912831 24.7327373)"
2023-05-13 18:00:00,2,"LINESTRING (24.7563102 46.8285911, 24.7562429 46.8284831)"
2023-05-13 18:00:00,2,"LINESTRING (24.7292194 46.7849785, 24.7286321 46.7840364)"
2023-05-13 18:00:00,2,"LINESTRING (24.7212448 46.7731961, 24.7215508 46.7736465)"
2023-05-13 18:00:00,2,"LINESTRING (24.7674617 46.8375191, 24.7670968 46.8374527)"
2023-05-13 18:00:00,2,"LINESTRING (24.7599274 46.8355431, 24.7605217 46.8365492)"
2023-05-13 18:00:00,2,"LINESTRING (24.6756528 46.6783115, 24.6756102 46.6780294)"
2023-05-13 18:00:00,2,"LINESTRING (24.7595174 46.8348447, 24.7599274 46.8355431)"
2023-05-13 19:00:00,0,"LINESTRING (46.7827603 24.7276334, 46.7801192 24.7259883, 46.7771622 24.7241404)"
2023-05-13 20:00:00,2,"LINESTRING (24.7955605 46.8646304, 24.7958032 46.8648155)"
2023-05-13 23:00:00,0,"LINESTRING (46.7840364 24.7286321, 46.7837454 24.7284507)"
2023-05-14 06:00:00,0,"LINESTRING (46.7826574 24.7277724, 46.7817048 24.7271786)"
2023-05-14 07:00:00,2,"LINESTRING (24.7212889 46.7722317, 24.7212217 46.7721232)"
2023-05-14 15:00:00,2,"LINESTRING (24.7545295 46.8266781, 24.7548631 46.8272128)"
2023-05-15 08:00:00,0,"LINESTRING (46.6696712 24.6751509, 46.6692577 24.6751903, 46.669189 24.6751688, 46.669144 24.6751446, 46.6690787 24.675069, 46.6690545 24.6749502)"
2023-05-15 15:00:00,0,"LINESTRING (46.7864909 24.7302081, 46.7860209 24.7298931, 46.7853569 24.7294553, 46.7849785 24.7292194)"
2023-05-15 17:00:00,2,"LINESTRING (24.8066883 46.8728536, 24.8068974 46.8730078)"
2023-05-16 06:00:00,2,"LINESTRING (24.6754488 46.6760352, 24.6754285 46.6748979)"
2023-05-16 07:00:00,2,"LINESTRING (24.7401854 46.8025842, 24.7400282 46.8023184)"
2023-05-16 07:00:00,2,"LINESTRING (24.7002114 46.7708077, 24.7000773 46.7708718)"
2023-05-16 08:00:00,0,"LINESTRING (46.8165169 24.7482195, 46.8172415 24.7486707, 46.8174161 24.7487794, 46.8181656 24.7492461, 46.8186709 24.7495607)"
2023-05-16 11:00:00,0,"LINESTRING (46.8847019 24.8232319, 46.8838151 24.8220204)"
2023-05-16 13:00:00,0,"LINESTRING (46.8779485 24.8136578, 46.8788504 24.8149035, 46.8790507 24.8151801)"
2023-05-16 15:00:00,2,"LINESTRING (24.8053512 46.871628, 24.8049337 46.8713201)"
2023-05-16 15:00:00,2,"LINESTRING (24.7265977 46.7807731, 24.7259995 46.7798137)"
2023-05-16 16:00:00,1,"LINESTRING (46.7245222 24.6936424, 46.7256724 24.6938199, 46.7268586 24.6940338)"
2023-05-16 18:00:00,2,"LINESTRING (24.8192929 46.8818186, 24.8175725 46.8805593)"
2023-05-17 07:00:00,2,"LINESTRING (24.7351423 46.794486, 24.7347559 46.793866)"
2023-05-17 08:00:00,0,"LINESTRING (46.6839201 24.6765555, 46.6847946 24.6769079)"
2023-05-18 06:00:00,2,"LINESTRING (24.7692233 46.8374969, 24.7692086 46.8375039)"
2023-05-18 09:00:00,0,"LINESTRING (46.8120098 24.7461136, 46.8113865 24.7457135)"
2023-05-18 13:00:00,2,"LINESTRING (24.7243373 46.7563087, 24.7232658 46.7568452)"
2023-05-18 13:00:00,2,"LINESTRING (24.6762134 46.6829608, 24.6764012 46.6834978)"
2023-05-18 14:00:00,0,"LINESTRING (46.8165169 24.7482195, 46.8172415 24.7486707, 46.8174161 24.7487794, 46.8181656 24.7492461, 46.8186709 24.7495607)"
2023-05-18 19:00:00,2,"LINESTRING (24.7183309 46.7681084, 24.7195722 46.7700978)"
2023-05-19 22:00:00,0,"LINESTRING (46.7484521 24.7064973, 46.7474679 24.7058741)"
2023-05-19 22:00:00,0,"LINESTRING (46.7891187 24.731209, 46.7893827 24.7313713)"
2023-05-20 19:00:00,0,"LINESTRING (46.7911527 24.7328607, 46.7870542 24.7303079, 46.7868686 24.7301923, 46.7827603 24.7276334)"
2023-05-20 20:00:00,1,"LINESTRING (46.601173 24.6546772, 46.6018107 24.6551033, 46.6036013 24.6562692, 46.6045451 24.6569258, 46.6074443 24.6587547, 46.6091327 24.6597335, 46.615242 24.6634101)"
2023-05-20 23:00:00,2,"LINESTRING (24.7388025 46.8003728, 24.738649 46.8001263)"
2023-05-21 08:00:00,0,"LINESTRING (46.8713201 24.8049337, 46.8661527 24.797926, 46.8644679 24.7956653)"
2023-05-21 10:00:00,2,"LINESTRING (24.7089652 46.7524941, 24.7087188 46.7520936)"
2023-05-22 13:00:00,0,"LINESTRING (46.7922016 24.7337204, 46.7918994 24.7335324)"
2023-05-22 14:00:00,2,"LINESTRING (24.7304747 46.7869497, 24.7303579 46.7867668)"
2023-05-22 17:00:00,2,"LINESTRING (24.82523 46.8861645, 24.8232319 46.8847019)"
2023-05-23 06:00:00,1,"LINESTRING (46.8795186 24.815815, 46.8797531 24.8161377, 46.880234 24.8167996, 46.8802628 24.816839, 46.8804186 24.8170536, 46.8809416 24.817768, 46.8810086 24.8178597, 46.8821753 24.8194535, 46.8823725 24.8197229, 46.8824314 24.8198033)"
2023-05-23 07:00:00,2,"LINESTRING (24.6756102 46.6780294, 24.6755463 46.6772623)"
2023-05-23 08:00:00,2,"LINESTRING (24.7263873 46.7552336, 24.7259863 46.7554349)"
2023-05-23 09:00:00,0,"LINESTRING (46.8072328 24.7430652, 46.8064223 24.7425619, 46.8058319 24.7421954, 46.8052286 24.7418208, 46.8047171 24.7415032)"
2023-05-23 10:00:00,2,"LINESTRING (24.7235322 46.7758521, 24.7227905 46.7746551)"
2023-05-23 13:00:00,0,"LINESTRING (46.8121171 24.7461853, 46.8120098 24.7461136)"
2023-05-23 13:00:00,0,"LINESTRING (46.8286174 24.7557396, 46.8301736 24.756685)"
2023-05-23 17:00:00,0,"LINESTRING (46.7731132 24.7216126, 46.7678352 24.7183657)"
2023-05-23 18:00:00,2,"LINESTRING (24.8053512 46.871628, 24.8049337 46.8713201)"
2023-05-24 07:00:00,0,"LINESTRING (46.6852374 24.6774546, 46.6846232 24.6771337, 46.6842701 24.6769898, 46.68332 24.6766588)"
2023-05-24 14:00:00,0,"LINESTRING (46.7523533 24.7321653, 46.7524933 24.7318856, 46.7527396 24.7313935, 46.7531243 24.7306249)"
2023-05-24 14:00:00,0,"LINESTRING (46.7981766 24.7374375, 46.7973617 24.7369302, 46.7970696 24.7367484, 46.7963661 24.7363104)"
2023-05-24 16:00:00,2,"LINESTRING (24.7216126 46.7731132, 24.7183657 46.7678352)"
2023-05-25 06:00:00,1,"LINESTRING (46.8906499 24.8313153, 46.8883288 24.828177)"
2023-05-25 07:00:00,2,"LINESTRING (24.7056056 46.7470443, 24.7055244 46.7469162)"
2023-05-25 09:00:00,0,"LINESTRING (46.8233101 24.7526517, 46.8310777 24.7574744, 46.8320552 24.7580765)"
2023-05-25 14:00:00,2,"LINESTRING (24.7000425 46.7385328, 24.6993939 46.7375941)"
2023-05-25 20:00:00,0,"LINESTRING (46.7892511 24.731883, 46.789139 24.7318131, 46.788225 24.7312433, 46.7881348 24.7311871, 46.787844 24.7310058)"
2023-05-25 22:00:00,0,"LINESTRING (46.6748979 24.6754285, 46.6731207 24.6753503)"
2023-05-26 18:00:00,2,"LINESTRING (24.6793002 46.6874851, 24.6790491 46.6873467)"
2023-05-26 19:00:00,0,"LINESTRING (46.7900621 24.7323861, 46.7900204 24.7323626, 46.7898362 24.7322478)"
2023-05-26 23:00:00,0,"LINESTRING (46.7872526 24.7306565, 46.7871959 24.7306225)"
2023-05-27 18:00:00,0,"LINESTRING (46.8838151 24.8220204, 46.8837439 24.821923)"
2023-05-27 18:00:00,0,"LINESTRING (46.7867203 24.7297263, 46.7868907 24.7298325, 46.7869226 24.7298546)"
2023-05-27 18:00:00,0,"LINESTRING (46.8314839 24.7575505, 46.8317116 24.7576775, 46.8320763 24.7578809)"
2023-05-27 18:00:00,0,"LINESTRING (46.864561 24.7954666, 46.8646304 24.7955605)"
2023-05-27 18:00:00,0,"LINESTRING (46.8875269 24.8267645, 46.8876846 24.8269799, 46.8878099 24.8271511, 46.8882262 24.827714)"
2023-05-27 20:00:00,2,"LINESTRING (24.7376591 46.7995113, 24.7378718 46.7998682)"
2023-05-27 20:00:00,2,"LINESTRING (24.7292194 46.7849785, 24.7286321 46.7840364)"
2023-05-27 20:00:00,2,"LINESTRING (24.7263873 46.7552336, 24.7259863 46.7554349)"
2023-05-27 20:00:00,2,"LINESTRING (24.7300807 46.7872727, 24.7302447 46.7875051)"
2023-05-27 21:00:00,0,"LINESTRING (46.7984679 24.7369992, 46.7995113 24.7376591)"
2023-05-28 08:00:00,2,"LINESTRING (24.9079547 46.9791196, 24.9098901 46.9809733)"
2023-05-28 10:00:00,2,"LINESTRING (24.6762134 46.6829608, 24.6764012 46.6834978)"
2023-05-28 10:00:00,2,"LINESTRING (24.8278162 46.8883018, 24.8321261 46.8914894)"
2023-05-28 12:00:00,0,"LINESTRING (46.8728536 24.8066883, 46.8730078 24.8068974, 46.8733803 24.8074026, 46.8738913 24.8081055)"
2023-05-28 13:00:00,2,"LINESTRING (24.720659 46.7722104, 24.720733 46.77234)"
2023-05-28 16:00:00,0,"LINESTRING (46.8789624 24.8153841, 46.8788832 24.8152779)"
2023-05-28 17:00:00,2,"LINESTRING (24.7729195 46.8475409, 24.7720629 46.8469727)"
2023-05-29 06:00:00,2,"LINESTRING (24.7223769 46.7739912, 24.7219463 46.7733001)"
2023-05-29 07:00:00,0,"LINESTRING (46.7530625 24.7093262, 46.7525796 24.70902)"
2023-05-29 09:00:00,2,"LINESTRING (24.7461136 46.8120098, 24.7457135 46.8113865)"
2023-05-29 11:00:00,2,"LINESTRING (24.7066912 46.7493676, 24.707497 46.750663)"
2023-05-29 14:00:00,2,"LINESTRING (24.7472867 46.8138556, 24.747102 46.8135604)"
2023-05-29 15:00:00,0,"LINESTRING (46.8779485 24.8136578, 46.8788504 24.8149035, 46.8790507 24.8151801)"
2023-05-29 17:00:00,0,"LINESTRING (46.8348447 24.7595174, 46.8355431 24.7599274)"
2023-05-30 07:00:00,2,"LINESTRING (24.7401854 46.8025842, 24.7400282 46.8023184)"
2023-05-30 07:00:00,2,"LINESTRING (24.7435682 46.8080442, 24.7430652 46.8072328)"
2023-05-30 11:00:00,2,"LINESTRING (24.7052183 46.7464333, 24.7048545 46.745889)"
2023-05-30 12:00:00,0,"LINESTRING (46.6834978 24.6764012, 46.6839201 24.6765555)"
2023-05-30 12:00:00,0,"LINESTRING (46.6838803 24.6770039, 46.6832827 24.6767807, 46.6826581 24.6765885)"
2023-05-30 13:00:00,2,"LINESTRING (24.7354756 46.7960289, 24.7358802 46.796706)"
2023-05-30 13:00:00,2,"LINESTRING (24.7053145 46.7677561, 24.7035971 46.7689574)"
2023-05-30 16:00:00,0,"LINESTRING (46.9520083 24.8822746, 46.9470261 24.8769373, 46.9467781 24.8767085)"
2023-05-30 16:00:00,0,"LINESTRING (46.825448 24.7544634, 46.8243489 24.7537884, 46.8240003 24.7535743)"
2023-05-30 18:00:00,2,"LINESTRING (24.7498422 46.8191346, 24.7501888 46.8195533)"
2023-05-31 08:00:00,2,"LINESTRING (24.8819408 46.9519529, 24.8836582 46.9535548)"
2023-05-31 09:00:00,2,"LINESTRING (24.7200631 46.7584359, 24.7171492 46.7598743)"
2023-05-31 10:00:00,0,"LINESTRING (46.7724787 24.7207948, 46.7731961 24.7212448)"
2023-05-31 10:00:00,0,"LINESTRING (46.8788832 24.8152779, 46.8732122 24.8074996, 46.871628 24.8053512)"
2023-05-31 17:00:00,2,"LINESTRING (24.7401854 46.8025842, 24.7400282 46.8023184)"
2023-05-31 18:00:00,2,"LINESTRING (24.8219226 46.8839827, 24.8222505 46.8842228)"
2023-06-01 06:00:00,1,"LINESTRING (46.7506208 24.735651, 46.7523533 24.7321653)"
2023-06-01 12:00:00,2,"LINESTRING (24.7171492 46.7598743, 24.7167254 46.7600839)"
2023-06-01 13:00:00,2,"LINESTRING (24.7247489 46.7786968, 24.7247768 46.7787417)"
2023-06-01 13:00:00,2,"LINESTRING (24.7351423 46.794486, 24.7347559 46.793866)"
2023-06-01 14:00:00,0,"LINESTRING (46.5848382 24.6341202, 46.585338 24.6347986, 46.5857136 24.635311)"
2023-06-01 17:00:00,2,"LINESTRING (24.8280141 46.8882185, 24.8272484 46.887642)"
2023-06-01 18:00:00,2,"LINESTRING (24.7359644 46.7968317, 24.7369992 46.7984679)"
2023-06-01 19:00:00,2,"LINESTRING (24.7605217 46.8365492, 24.7605849 46.8366535)"
2023-06-01 20:00:00,1,"LINESTRING (46.7439347 24.7036308, 46.7429787 24.7029926)"
2023-06-01 23:00:00,0,"LINESTRING (46.7898362 24.7322478, 46.7897193 24.7321749, 46.7892511 24.731883)"
2023-06-02 18:00:00,0,"LINESTRING (46.8286174 24.7557396, 46.8301736 24.756685)"
2023-06-02 18:00:00,0,"LINESTRING (46.8423503 24.7657885, 46.8428258 24.7663205, 46.8435339 24.7671388, 46.8437139 24.7673713, 46.8438463 24.7675424, 46.8442957 24.7681228, 46.8449501 24.7690093, 46.8452801 24.7694523)"
2023-06-02 19:00:00,2,"LINESTRING (24.7070593 46.7493397, 24.7064973 46.7484521)"
2023-06-02 20:00:00,0,"LINESTRING (46.6810206 24.6761275, 46.6797573 24.6758662)"
2023-06-02 20:00:00,0,"LINESTRING (46.7898362 24.7322478, 46.7897193 24.7321749, 46.7892511 24.731883)"
2023-06-02 21:00:00,2,"LINESTRING (24.7259863 46.7554349, 24.7249399 46.7559969)"
2023-06-02 22:00:00,2,"LINESTRING (24.6753503 46.6731207, 24.6752866 46.6719771)"
2023-06-02 22:00:00,2,"LINESTRING (24.7159405 46.7642773, 24.7183309 46.7681084)"
2023-06-02 23:00:00,2,"LINESTRING (24.7302352 46.7865408, 24.7302081 46.7864909)"
2023-06-03 18:00:00,0,"LINESTRING (46.7935092 24.7339677, 46.7935704 24.7340063, 46.7936255 24.7340391)"
2023-06-03 18:00:00,0,"LINESTRING (46.7865408 24.7302352, 46.7864909 24.7302081)"
2023-06-03 18:00:00,0,"LINESTRING (46.6205395 24.6663296, 46.622327 24.6670819, 46.6239866 24.6676875, 46.6252343 24.668081, 46.6266172 24.6685008)"
2023-06-03 19:00:00,2,"LINESTRING (24.7383117 46.7995818, 24.7380373 46.7991408)"
2023-06-03 19:00:00,2,"LINESTRING (24.7277984 46.7836267, 24.7288073 46.7852456)"
2023-06-03 19:00:00,2,"LINESTRING (24.7610097 46.8358641, 24.7602636 46.8347089)"
2023-06-03 21:00:00,0,"LINESTRING (46.69442614207436 24.681143, 46.6952966 24.6815066, 46.6954633 24.6815474)"
2023-06-03 21:00:00,0,"LINESTRING (46.7911527 24.7328607, 46.7870542 24.7303079, 46.7868686 24.7301923, 46.7827603 24.7276334)"
2023-06-03 23:00:00,0,"LINESTRING (46.7900621 24.7323861, 46.7900204 24.7323626, 46.7898362 24.7322478)"
2023-06-04 12:00:00,0,"LINESTRING (46.6772623 24.6755463, 46.6771345 24.6755393, 46.6769882 24.6755313, 46.6767055 24.6755158, 46.6766881 24.6755148, 46.6761884 24.6754798, 46.6760352 24.6754488)"
2023-06-04 13:00:00,0,"LINESTRING (46.7476884 24.7392445, 46.7478849 24.7393322, 46.7480667 24.739415, 46.7482746 24.7394991, 46.748345 24.7395137, 46.7484207 24.7395161, 46.7484918 24.7395052, 46.7485569 24.7394802, 46.7486058 24.7394509, 46.7486595 24.7393937, 46.7487882 24.739158, 46.7489875 24.7388215)"
2023-06-04 16:00:00,2,"LINESTRING (24.7052183 46.7464333, 24.7048545 46.745889)"
2023-06-05 06:00:00,1,"LINESTRING (46.8187545 24.7502336, 46.8178191 24.749641)"
2023-06-05 09:00:00,0,"LINESTRING (46.7927293 24.7340487, 46.7922016 24.7337204)"
2023-06-05 09:00:00,0,"LINESTRING (46.87913 24.8152863, 46.8792941 24.8155095, 46.8795186 24.815815)"
2023-06-05 10:00:00,2,"LINESTRING (24.7955605 46.8646304, 24.7958032 46.8648155)"
2023-06-05 10:00:00,2,"LINESTRING (24.7482195 46.8165169, 24.7486707 46.8172415)"
2023-06-05 12:00:00,2,"LINESTRING (24.7471016 46.8147629, 24.7480534 46.8162474)"
2023-06-05 13:00:00,0,"LINESTRING (46.9202629 24.8562238, 46.927506 24.8617251, 46.9353161 24.8676664, 46.9411421 24.8720956, 46.9453495 24.8753207)"
2023-06-05 18:00:00,2,"LINESTRING (24.7498422 46.8191346, 24.7501888 46.8195533)"
2023-06-06 07:00:00,2,"LINESTRING (24.721639 46.7737987, 24.7218854 46.7742124)"
2023-06-06 07:00:00,2,"LINESTRING (24.8220204 46.8838151, 24.821923 46.8837439)"
2023-06-06 08:00:00,2,"LINESTRING (24.7674617 46.8375191, 24.7670968 46.8374527)"
2023-06-06 09:00:00,2,"LINESTRING (24.7113277 46.7630161, 24.711251 46.7631557)"
2023-06-06 11:00:00,0,"LINESTRING (46.7960289 24.7354756, 46.796706 24.7358802)"
2023-06-06 13:00:00,0,"LINESTRING (46.7681528 24.7187614, 46.7671106 24.7181156)"
2023-06-06 13:00:00,0,"LINESTRING (46.7788373 24.7253909, 46.777662 24.7246581)"
2023-06-06 13:00:00,0,"LINESTRING (46.7962479 24.7362403, 46.794486 24.7351423)"
2023-06-06 15:00:00,0,"LINESTRING (46.9915815 24.9273248, 46.9910037 24.9261005, 46.9875066 24.920574, 46.9849854 24.9163804, 46.9833009 24.9136267, 46.98211 24.9116709, 46.9809513 24.9101139, 46.9791596 24.9082164, 46.9645144 24.8950773)"
2023-06-07 07:00:00,2,"LINESTRING (24.6479561 46.5943067, 24.6473222 46.5938746)"
2023-06-07 13:00:00,2,"LINESTRING (24.729936 46.7870376, 24.7300587 46.7872368)"
2023-06-07 17:00:00,0,"LINESTRING (46.7741376 24.6919031, 46.7743566 24.6914137, 46.7746141 24.6907274, 46.7748716 24.6900723, 46.775172 24.6892847)"
2023-06-08 08:00:00,2,"LINESTRING (24.7657885 46.8423503, 24.7663205 46.8428258)"
2023-06-08 09:00:00,2,"LINESTRING (24.7962304 46.865133, 24.7978283 46.8663203)"
2023-06-08 17:00:00,2,"LINESTRING (24.7548037 46.8260249, 24.7545188 46.8255382)"
2023-06-08 21:00:00,2,"LINESTRING (24.6756102 46.6780294, 24.6755463 46.6772623)"
2023-06-09 19:00:00,2,"LINESTRING (24.8280141 46.8882185, 24.8272484 46.887642)"
2023-06-09 20:00:00,0,"LINESTRING (46.7840364 24.7286321, 46.7837454 24.7284507)"
2023-06-09 21:00:00,0,"LINESTRING (46.6800193 24.6754698, 46.6800979 24.6754803, 46.6810279 24.6756881)"
2023-06-09 21:00:00,0,"LINESTRING (46.8027874 24.740315, 46.8025842 24.7401854)"
